all_GO_ids	gene
GO:0009986;GO:1990433;GO:0005737;GO:0005829;GO:0005769;GO:0030139;GO:0005788;GO:0005768;GO:0005796;GO:0016021;GO:0005887;GO:0005770;GO:0005654;GO:0005634;GO:0005886;GO:0032991;GO:0005509;GO:0003682;GO:0035035;GO:0003713;GO:0004888;GO:0050699;GO:0007015;GO:0008356;GO:0007411;GO:0007298;GO:0043697;GO:0030154;GO:0045165;GO:0022416;GO:0008407;GO:0060289;GO:0048749;GO:0001745;GO:0046667;GO:0042688;GO:0002213;GO:0008340;GO:0046843;GO:0007391;GO:0009950;GO:0035162;GO:0061331;GO:0035153;GO:0035214;GO:0007455;GO:0036099;GO:0007440;GO:0060288;GO:0030718;GO:0060250;GO:0007293;GO:0010001;GO:0007403;GO:0008347;GO:0035172;GO:0016348;GO:0007480;GO:0036011;GO:0048803;GO:0008587;GO:0007476;GO:0007474;GO:0036335;GO:0035171;GO:0035167;GO:0046331;GO:0007478;GO:0007616;GO:0048542;GO:0061382;GO:0007498;GO:0060571;GO:0008045;GO:0046716;GO:0007521;GO:0048627;GO:2000048;GO:0045316;GO:0010629;GO:0035204;GO:0050768;GO:0050877;GO:0014019;GO:0007400;GO:0014018;GO:0007405;GO:0048664;GO:0048665;GO:0097150;GO:0007219;GO:0030720;GO:0048477;GO:0030707;GO:0007297;GO:0030713;GO:0007422;GO:0008284;GO:0042691;GO:1900087;GO:0010628;GO:0002052;GO:0043525;GO:0045944;GO:0045893;GO:0048052;GO:0048056;GO:0045466;GO:0042686;GO:0045595;GO:0051489;GO:0006110;GO:0040008;GO:0007346;GO:1902692;GO:0050767;GO:2000035;GO:0009608;GO:0046666;GO:0016330;GO:0007423;GO:0016360;GO:0048863;GO:0048190;GO:0035222	PGEN_.00g293540
GO:0062023;GO:0031012;GO:0005576;GO:0008201;GO:0004222;GO:0008270;GO:0030198	PGEN_.00g293550
GO:0005581;GO:0062023;GO:0031012;GO:0005576;GO:0032991;GO:0005518;GO:0007155;GO:0030198	PGEN_.00g293560
GO:0016324;GO:0016327;GO:0005737;GO:0016021;GO:0005634;GO:0032391;GO:0005886;GO:0016028;GO:0005819;GO:0035003;GO:0005509;GO:0005112;GO:0005080;GO:0030507;GO:0034332;GO:0046665;GO:0003383;GO:0045176;GO:0106036;GO:0051301;GO:0061336;GO:0051642;GO:0001745;GO:0042051;GO:0007391;GO:0046664;GO:0035088;GO:0007163;GO:0016332;GO:0016334;GO:0035002;GO:0035090;GO:0007443;GO:0061024;GO:0045746;GO:0046621;GO:0032435;GO:0007399;GO:0098813;GO:0007424;GO:0045494;GO:0008284;GO:0035332;GO:0050821;GO:0045570;GO:0033157;GO:0032880;GO:0042052;GO:0061541;GO:0007435;GO:0060438;GO:0035239;GO:0048190;GO:0045186;GO:0045218	PGEN_.00g293570
GO:0005776;GO:0005829;GO:0005615;GO:0055037;GO:0003875;GO:0005096;GO:0000287;GO:0030955;GO:0090630;GO:0006464;GO:0006886;GO:0051725;GO:2000785	PGEN_.00g293640
GO:0005759;GO:0005739;GO:0005886;GO:0051539;GO:0005524;GO:0016887;GO:0046872;GO:0016226;GO:0032981;GO:0070584	PGEN_.00g293820
GO:0005739;GO:0005886;GO:0051539;GO:0005524;GO:0016887;GO:0046872;GO:0016226;GO:0032981;GO:0070584	PGEN_.00g293860
GO:0005829;GO:0005759;GO:0005739;GO:0045202;GO:0004359;GO:0042802;GO:0007268;GO:0006537;GO:0090461;GO:0006543;GO:0051289;GO:0002087;GO:0001967	PGEN_.00g293870
GO:0005901;GO:0005829;GO:0098978;GO:0005739;GO:0005634;GO:0048471;GO:0042383;GO:0033017;GO:0030315;GO:0030018;GO:0050998;GO:1902261;GO:0010628;GO:0045429;GO:0010750;GO:0051000;GO:2000170;GO:1901381;GO:1903762;GO:0098974;GO:1902514;GO:0098901;GO:0003062;GO:1901841;GO:0045428;GO:0050999;GO:0060307	PGEN_.00g293890
GO:0005901;GO:0005829;GO:0098978;GO:0005739;GO:0005634;GO:0048471;GO:0042383;GO:0033017;GO:0030315;GO:0030018;GO:0050998;GO:1902261;GO:0010628;GO:0045429;GO:0010750;GO:0051000;GO:2000170;GO:1901381;GO:1903762;GO:0098974;GO:1902514;GO:0098901;GO:0003062;GO:1901841;GO:0045428;GO:0050999;GO:0060307	PGEN_.00g293910
GO:0030424;GO:0005737;GO:0005856;GO:0005829;GO:0098891;GO:0098978;GO:0005739;GO:0043209;GO:0005654;GO:0005634;GO:0048471;GO:0045335;GO:0005886;GO:0031091;GO:0098794;GO:0098793;GO:0048787;GO:0032991;GO:0030141;GO:0042802;GO:0043274;GO:0019904;GO:0019901;GO:0047485;GO:0000149;GO:0019905;GO:0017075;GO:0007412;GO:0071346;GO:0003006;GO:0006887;GO:0006886;GO:0060292;GO:0043524;GO:0031333;GO:0032229;GO:0007274;GO:0007269;GO:0070527;GO:0002576;GO:0045956;GO:0045921;GO:1903296;GO:0043306;GO:0106022;GO:0099525;GO:0072659;GO:0050821;GO:2000367;GO:0010807;GO:0031338;GO:0032355;GO:0035493;GO:0031629;GO:0016188;GO:0016082;GO:0006904;GO:0016192	PGEN_.00g293920
GO:0005737;GO:0005829;GO:0005769;GO:0043231;GO:0005085;GO:0017124;GO:0071320;GO:1990090;GO:0061028;GO:0038180;GO:0007399;GO:0043547;GO:0010976;GO:0032486;GO:1901888;GO:0007165;GO:0007169	PGEN_.00g293930
GO:0032580;GO:0016021;GO:0031127;GO:0008107;GO:0005975;GO:0036065;GO:0006629;GO:0021772;GO:0001954;GO:0010595;GO:1904906;GO:1903672;GO:0006486;GO:0030155;GO:0001936	PGEN_.00g293950
GO:0005737;GO:0005739;GO:0005634;GO:0015038;GO:0097573;GO:0004602;GO:0004362;GO:0015035;GO:0045454;GO:0034599;GO:0019430	PGEN_.00g293960
GO:0005789;GO:0005793;GO:0033116;GO:0012507;GO:0000139;GO:0016021;GO:0042470;GO:0031201;GO:0005484;GO:0006888;GO:0015031;GO:0006890;GO:0048280	PGEN_.00g293970
GO:0070062;GO:0000139;GO:0016021;GO:0001537;GO:0042301;GO:0008146;GO:0016051;GO:0030208;GO:0050655	PGEN_.00g293980
GO:0031463;GO:0005737;GO:0005829;GO:0048471;GO:0016605;GO:0005802;GO:0019964;GO:0004842;GO:0006895;GO:0043066;GO:0043161;GO:1990390;GO:0015031;GO:0016567	PGEN_.00g294030
GO:0032154;GO:0005737;GO:0030496;GO:0008283	PGEN_.00g294040
GO:0005634;GO:0070761;GO:0051117;GO:0019899;GO:0042802;GO:0046872;GO:0001094;GO:0000492;GO:0000463;GO:0051259;GO:0048254	PGEN_.00g294050
GO:0030673;GO:0043198;GO:0043197;GO:0005789;GO:0005615;GO:1902712;GO:0038039;GO:0098982;GO:0098978;GO:0005887;GO:0099055;GO:0099056;GO:0045121;GO:0031966;GO:0043025;GO:0005886;GO:0098685;GO:0008021;GO:1990430;GO:0004965;GO:0099579;GO:0046982;GO:0004888;GO:0007193;GO:0007214;GO:0007194;GO:0008285;GO:0033602;GO:0032811;GO:0014053;GO:0050805;GO:0150099;GO:0001649;GO:0014049;GO:0060124;GO:0045471;GO:0035094	PGEN_.00g294070
GO:0005829;GO:0005739;GO:0046872;GO:0106306;GO:0004722;GO:0106307;GO:0007049;GO:0045087;GO:0006470	PGEN_.00g294110
GO:0005829;GO:0005739;GO:0046872;GO:0106306;GO:0004722;GO:0106307;GO:0007049;GO:0045087;GO:0006470	PGEN_.00g294120
GO:0005581;GO:0062023;GO:0005788;GO:0031012;GO:0005576;GO:0005615;GO:0005201;GO:0030198	PGEN_.00g294130
GO:0030136;GO:0005769;GO:0005794;GO:0016021;GO:0016020;GO:0005654;GO:0005886;GO:0032050;GO:0072583	PGEN_.00g294140
GO:0005829;GO:0005654;GO:0005634;GO:0071222;GO:0007249;GO:0031665;GO:0032088;GO:0034122;GO:0032720	PGEN_.00g294150
GO:0031252;GO:0046872;GO:0001843;GO:0033674;GO:0030334	PGEN_.00g294190
GO:0005737;GO:0003755;GO:0019211	PGEN_.00g294220
GO:0005783;GO:0005743;GO:0005739;GO:0005777;GO:0003997;GO:0004092;GO:0008458;GO:0019254;GO:0033540;GO:0006631;GO:0051791;GO:0046459	PGEN_.00g294230
	PGEN_.00g294280
GO:0015629;GO:0016324;GO:0005925;GO:0005887;GO:0005886;GO:0043235;GO:0005524;GO:0005518;GO:0004712;GO:0038062;GO:0004714;GO:0031214;GO:0007155;GO:0035988;GO:0030199;GO:0038063;GO:0003416;GO:0001503;GO:0018108;GO:0051091;GO:0090091;GO:0010763;GO:0048146;GO:0033674;GO:0045669;GO:0045860;GO:0046777;GO:0030500;GO:0010715;GO:0034103;GO:0007165;GO:0007169	PGEN_.00g294440
GO:0016620;GO:0005212	PGEN_.00g294530
GO:0030424;GO:0034703;GO:0005261;GO:0055080;GO:0045475	PGEN_.00g294550
GO:0005829;GO:0044594;GO:0004303;GO:0042802;GO:0047045;GO:0006706	PGEN_.00g294560
GO:0032580;GO:0016021;GO:0031127;GO:0008107;GO:0005975;GO:0036065;GO:0006664;GO:0006486;GO:0030155;GO:0001936	PGEN_.00g294580
GO:0005739;GO:0005634;GO:0043139;GO:0005524;GO:0016887;GO:0003677;GO:0006310;GO:0006281;GO:0000002;GO:0000723	PGEN_.00g294600
GO:0042995;GO:0005829;GO:0016020;GO:0016308;GO:0005524;GO:0030336;GO:0010917;GO:0001933;GO:0043065	PGEN_.00g294620
GO:0042995;GO:0005829;GO:0016020;GO:0016308;GO:0005524;GO:0030336;GO:0010917;GO:0001933;GO:0043065	PGEN_.00g294630
GO:0005737;GO:0005634;GO:0043186;GO:0046872;GO:0008171;GO:0003723;GO:0008173;GO:0034587;GO:0030422;GO:0001510	PGEN_.00g294640
GO:0005783;GO:0005794;GO:0016021;GO:0019706;GO:0018230;GO:0006612	PGEN_.00g294650
GO:0043190;GO:0031410;GO:0005768;GO:0010008;GO:0016021;GO:0043231;GO:0005765;GO:0005764;GO:0016020;GO:0005815;GO:0005886;GO:0140359;GO:0005524;GO:0042626;GO:0099038;GO:0061135;GO:0005319;GO:0000166;GO:0090156;GO:0032289;GO:0099040;GO:0042632;GO:0001573;GO:0006687;GO:0006629;GO:0006869;GO:0007626;GO:0090370;GO:0150110;GO:0032384;GO:1905598;GO:0071072;GO:1905601;GO:0090155;GO:0042986;GO:1902993;GO:1902004;GO:0032805;GO:0010872;GO:0032383;GO:1901873;GO:0060049;GO:1904375;GO:2000008;GO:0006357;GO:0070723;GO:0048545;GO:0009410;GO:0006684;GO:0046512;GO:0055085;GO:0150104	PGEN_.00g294660
GO:0043190;GO:0031410;GO:0005768;GO:0010008;GO:0016021;GO:0043231;GO:0005765;GO:0005764;GO:0016020;GO:0005815;GO:0005886;GO:0140359;GO:0005524;GO:0042626;GO:0099038;GO:0061135;GO:0005319;GO:0000166;GO:0090156;GO:0032289;GO:0099040;GO:0042632;GO:0001573;GO:0006687;GO:0006629;GO:0006869;GO:0007626;GO:0090370;GO:0150110;GO:0032384;GO:1905598;GO:0071072;GO:1905601;GO:0090155;GO:0042986;GO:1902993;GO:1902004;GO:0032805;GO:0010872;GO:0032383;GO:1901873;GO:0060049;GO:1904375;GO:2000008;GO:0006357;GO:0070723;GO:0048545;GO:0009410;GO:0006684;GO:0046512;GO:0055085;GO:0150104	PGEN_.00g294670
GO:0005789;GO:0016021;GO:0043231;GO:0015020;GO:0070980;GO:0052695;GO:0071361;GO:0071385;GO:0071378;GO:0071394;GO:0008210;GO:0032496;GO:0006805	PGEN_.00g294690
GO:0005829;GO:0047389;GO:2001070;GO:0046475;GO:0007519	PGEN_.00g294700
GO:0009986;GO:0016021;GO:0045121;GO:0043005;GO:0005886;GO:0001616;GO:0016520;GO:0008154;GO:0008343;GO:0032869;GO:0046697;GO:0030252;GO:0009755;GO:0050728;GO:0032691;GO:0032715;GO:0032720;GO:0032100;GO:0043568;GO:0040018;GO:0051963;GO:0032094	PGEN_.00g294860
GO:0005737;GO:0005789;GO:0043005;GO:0005637;GO:0005640;GO:0020037;GO:0046872;GO:0016702;GO:0004601;GO:0004666;GO:0071347;GO:0019371;GO:0006954;GO:0000212;GO:0001550;GO:0040019;GO:1904146;GO:1900195;GO:0001934;GO:0001516;GO:0008217;GO:0150077;GO:0006979	PGEN_.00g294940
GO:0005737;GO:0000139;GO:0005635;GO:0005509;GO:0047498;GO:0005544;GO:0047499;GO:1902387;GO:0004622;GO:0008374;GO:0102545;GO:0032266;GO:0070273;GO:0010314;GO:0019369;GO:0006071;GO:0019370;GO:0006640;GO:0034638;GO:0034478;GO:0001516	PGEN_.00g294950
GO:0005737;GO:0005634;GO:0004483;GO:0006370;GO:0097309;GO:0097310	PGEN_.00g294980
GO:0005737;GO:0005739;GO:0047804;GO:0047315;GO:0016212;GO:0042803;GO:0030170;GO:0006103;GO:0009058;GO:0006520;GO:0070189;GO:0097053	PGEN_.00g295000
GO:0009925;GO:0005783;GO:0005887;GO:0016020;GO:0005886;GO:0047676;GO:0015225;GO:0015562;GO:0015245;GO:0042802;GO:0005324;GO:0004467;GO:0000166;GO:1901480;GO:0090434;GO:0031957;GO:0033211;GO:1905135;GO:0015878;GO:0032049;GO:0140115;GO:0044381;GO:1990379;GO:0015911;GO:0044539;GO:0015909;GO:0001579;GO:0071072;GO:0006654;GO:0006656;GO:0006646;GO:0006655;GO:0006661;GO:0006659;GO:0031652;GO:0071902;GO:0010867;GO:0009409;GO:0032868;GO:0150104	PGEN_.00g295010
GO:0005829;GO:0016020;GO:0005096;GO:0031267;GO:0090630;GO:0006886	PGEN_.00g295070
GO:0005938;GO:1990904;GO:0003723	PGEN_.00g295090
GO:0005938;GO:1990904;GO:0003723	PGEN_.00g295100
GO:0030424;GO:0005737;GO:0005856;GO:0005829;GO:0030425;GO:0098978;GO:0030426;GO:0016020;GO:0005635;GO:0043204;GO:0042788;GO:0035925;GO:0003730;GO:0008143;GO:0097158;GO:0045182;GO:0070935;GO:0007568;GO:0008306;GO:1990090;GO:0021895;GO:0048813;GO:0007626;GO:0006397;GO:1905870;GO:1900006;GO:0031099;GO:0099547;GO:0042220;GO:0034976;GO:0006396;GO:0008380	PGEN_.00g295120
GO:0031464;GO:0000139;GO:0016607;GO:0046872;GO:0061630;GO:0032436;GO:0043161;GO:0010212	PGEN_.00g295130
GO:0005783;GO:0005789;GO:0005794;GO:0000139;GO:0016021;GO:0016409;GO:0019706;GO:0097116;GO:0018230;GO:0032230;GO:0018345;GO:0006612	PGEN_.00g295140
GO:0005085;GO:0007264	PGEN_.00g295150
GO:0035098;GO:0005634;GO:0035102;GO:0003682;GO:0046872;GO:0004518;GO:0060967	PGEN_.00g295450
GO:0003676;GO:0015074	PGEN_.00g295460
GO:0005776;GO:0005783;GO:0006914;GO:0060244;GO:0001845;GO:2001241;GO:0034976	PGEN_.00g295470
GO:0050660;GO:0004499;GO:0050661;GO:0019761;GO:0009753;GO:0009751	PGEN_.00g295560
GO:0005694;GO:0005829;GO:0005654;GO:0018024;GO:0002039;GO:0016279;GO:0003714;GO:0007049;GO:0051301;GO:0006325;GO:0000122;GO:0018026;GO:0043516	PGEN_.00g295580
GO:0015630;GO:0003677;GO:0046872	PGEN_.00g295630
GO:0005634;GO:0046872;GO:0046983;GO:0006355	PGEN_.00g295850
GO:0003677;GO:0046983;GO:0006310;GO:0032196	PGEN_.00g295880
GO:0005886;GO:0005509;GO:0097206;GO:0015031;GO:0097017	PGEN_.00g295970
GO:0005634;GO:0003677;GO:0046872;GO:0046983	PGEN_.00g296000
GO:0005813;GO:0000785;GO:0031965;GO:0005654;GO:0005634;GO:0016605;GO:0001228;GO:0000981;GO:0042802;GO:0046872;GO:0046983;GO:0000978;GO:0043565;GO:1990837;GO:0061665;GO:0019789;GO:0003713;GO:0003712;GO:0044828;GO:0045944;GO:1990466;GO:0006357;GO:0006355	PGEN_.00g296130
GO:0005634;GO:0046872;GO:0046983;GO:0006355	PGEN_.00g296300
GO:0005634;GO:0046872;GO:0046983;GO:0006355	PGEN_.00g296310
GO:0042025;GO:0005524;GO:0016887;GO:0003677;GO:0016888;GO:0046872;GO:0016779;GO:0003723;GO:0003724;GO:0006260;GO:0018142	PGEN_.00g296350
GO:0005634;GO:0046872;GO:0004518	PGEN_.00g296380
GO:0005634;GO:0001228;GO:0001227;GO:0046872;GO:0000978;GO:0000122;GO:0006357	PGEN_.00g296520
GO:0016021;GO:0005886;GO:0008528;GO:0007186;GO:0045434;GO:0046662	PGEN_.00g296570
	PGEN_.00g296650
GO:0005576;GO:0005186	PGEN_.00g296850
GO:0005634;GO:0046872;GO:0003950;GO:1990404;GO:0003723;GO:0070213;GO:0140289	PGEN_.00g296910
GO:0005654;GO:0005634;GO:0031519;GO:0035102;GO:0003682;GO:0003677;GO:0042393;GO:0008270;GO:0016574;GO:0045892	PGEN_.00g296970
GO:0005737;GO:0005759;GO:0005524;GO:0004137;GO:0019136;GO:0019206;GO:0004797;GO:0046092;GO:0071897;GO:0006139;GO:0043097;GO:0046104	PGEN_.00g296980
GO:0005789;GO:0016021;GO:0006616	PGEN_.00g297100
GO:0034663;GO:0005788;GO:0005793;GO:0005615;GO:0042470;GO:0005886;GO:0005790;GO:0005509;GO:0003756;GO:0015035;GO:1903895;GO:0030168;GO:0070527;GO:0006457	PGEN_.00g297110
GO:0002953;GO:0046872	PGEN_.00g297120
GO:0005763;GO:0005739;GO:0032543	PGEN_.00g297130
GO:0005634;GO:0043425;GO:0003677;GO:0046982;GO:0042803;GO:0043565;GO:0033504;GO:0072013;GO:0000122;GO:0045892;GO:0007219;GO:0048793;GO:0072196;GO:0072082	PGEN_.00g297140
GO:0031461;GO:0005737;GO:0005829;GO:0005794;GO:0005654;GO:0005634;GO:0030154;GO:0043086;GO:0016567;GO:0010265	PGEN_.00g297150
GO:0030054;GO:0060205;GO:0005829;GO:0009897;GO:0005764;GO:0004000;GO:0008270;GO:0006154;GO:0043103;GO:0046103;GO:0060169;GO:0009117;GO:0009168;GO:0042110	PGEN_.00g297190
GO:0009897;GO:0031012;GO:0005615;GO:0005887;GO:0050135;GO:0061809;GO:0005030;GO:0038187;GO:0004888;GO:0046790;GO:0007411;GO:0002752;GO:0051607;GO:0009597;GO:0045087;GO:0002225;GO:0010508;GO:0050688;GO:0008063	PGEN_.00g297200
GO:0000139;GO:0016021;GO:0050656;GO:0050659;GO:0030206;GO:0019319	PGEN_.00g297250
GO:0005737;GO:0005758;GO:0005739;GO:0004017;GO:0005524;GO:0006172;GO:0046033;GO:0046034;GO:0002244;GO:0060218;GO:0002521	PGEN_.00g297270
GO:0005737;GO:0005829;GO:0005783;GO:0048471;GO:0032991;GO:0032587;GO:0030234;GO:0004438;GO:0019903;GO:0006897;GO:0010507;GO:0046856;GO:0010922;GO:0050821;GO:0060304	PGEN_.00g297280
GO:0005509	PGEN_.00g297330
GO:0005737;GO:0005509;GO:0019904	PGEN_.00g297340
GO:0070062;GO:0005615;GO:0008286;GO:0045721;GO:0010506	PGEN_.00g297420
GO:0031901;GO:0030139;GO:0035091;GO:0017124;GO:0043130;GO:0015031;GO:0007165	PGEN_.00g297430
GO:0005737;GO:0002189;GO:0005524;GO:0016301;GO:0000287;GO:0004749;GO:0006015;GO:0009116;GO:0006164	PGEN_.00g297440
GO:0005658;GO:0005737;GO:0005829;GO:0005634;GO:0051539;GO:0003677;GO:0046872;GO:0006270;GO:1902981	PGEN_.00g297460
GO:0016021;GO:0009705;GO:0005886;GO:0015112;GO:0071249;GO:0042128;GO:0015706	PGEN_.00g297480
GO:0016021;GO:0005886;GO:0005267	PGEN_.00g297510
GO:0016021;GO:0005887;GO:0005886;GO:0005308;GO:0005309;GO:0006600;GO:0015881;GO:0006936;GO:0006836;GO:0071705;GO:0035725	PGEN_.00g297540
GO:0012505;GO:0031303;GO:0005509	PGEN_.00g297550
GO:0016021;GO:0005887;GO:0005886;GO:0005308;GO:0005309;GO:0006600;GO:0015881;GO:0006936;GO:0006836;GO:0071705;GO:0035725	PGEN_.00g297560
GO:0016021;GO:0005886;GO:0005267	PGEN_.00g297590
GO:0016021;GO:0009705;GO:0005886;GO:0015112;GO:0071249;GO:0042128;GO:0015706	PGEN_.00g297620
GO:0005658;GO:0005737;GO:0005829;GO:0005634;GO:0051539;GO:0003677;GO:0046872;GO:0006270;GO:1902981	PGEN_.00g297640
GO:0005737;GO:0002189;GO:0005524;GO:0016301;GO:0000287;GO:0004749;GO:0006015;GO:0009116;GO:0006164	PGEN_.00g297670
GO:0031901;GO:0030139;GO:0035091;GO:0017124;GO:0043130;GO:0015031;GO:0007165	PGEN_.00g297680
GO:0070062;GO:0005615;GO:0008286;GO:0045721;GO:0010506	PGEN_.00g297690
GO:0062023;GO:0005576;GO:0005509;GO:0007596;GO:0061045;GO:1901731	PGEN_.00g297710
GO:0005737;GO:0005509;GO:0019904	PGEN_.00g297760
GO:0005509	PGEN_.00g297770
GO:0005737;GO:0005829;GO:0005783;GO:0048471;GO:0032991;GO:0032587;GO:0030234;GO:0004438;GO:0019903;GO:0006897;GO:0010507;GO:0046856;GO:0010922;GO:0050821;GO:0060304	PGEN_.00g297820
GO:0005737;GO:0005758;GO:0005739;GO:0004017;GO:0005524;GO:0006172;GO:0046033;GO:0046034;GO:0002244;GO:0060218;GO:0002521	PGEN_.00g297830
GO:0000139;GO:0016021;GO:0050656;GO:0050659;GO:0030206;GO:0019319	PGEN_.00g297850
GO:0009897;GO:0031012;GO:0005615;GO:0005887;GO:0050135;GO:0061809;GO:0005030;GO:0038187;GO:0004888;GO:0046790;GO:0007411;GO:0002752;GO:0051607;GO:0009597;GO:0045087;GO:0002225;GO:0010508;GO:0050688;GO:0008063	PGEN_.00g297900
GO:0030054;GO:0060205;GO:0005829;GO:0009897;GO:0005764;GO:0004000;GO:0008270;GO:0006154;GO:0043103;GO:0046103;GO:0060169;GO:0009117;GO:0009168;GO:0042110	PGEN_.00g297910
GO:0031461;GO:0005737;GO:0005829;GO:0005794;GO:0005654;GO:0005634;GO:0000151;GO:0017025;GO:0030154;GO:0043086;GO:0045899;GO:0045893;GO:0016567;GO:0010265	PGEN_.00g297940
GO:0005634;GO:0043425;GO:0003677;GO:0046982;GO:0042803;GO:0043565;GO:0033504;GO:0072013;GO:0000122;GO:0045892;GO:0007219;GO:0048793;GO:0072196;GO:0072082	PGEN_.00g297950
GO:0005763;GO:0005739;GO:0032543	PGEN_.00g297960
GO:0002953;GO:0046872	PGEN_.00g297970
GO:0034663;GO:0005788;GO:0005793;GO:0005615;GO:0042470;GO:0005886;GO:0005790;GO:0005509;GO:0003756;GO:0015035;GO:1903895;GO:0030168;GO:0070527;GO:0006457	PGEN_.00g297980
GO:0005789;GO:0016021;GO:0006616	PGEN_.00g297990
GO:0005737;GO:0005794;GO:0005654;GO:0005634;GO:0140297;GO:0070577;GO:0035064;GO:0019904;GO:0003714;GO:0008270;GO:0030336	PGEN_.00g298010
GO:0071013;GO:0005829;GO:0016607;GO:0071007;GO:0006397;GO:0008380	PGEN_.00g298020
	PGEN_.00g298030
GO:0005789;GO:0016021;GO:0016020;GO:0003841;GO:0047184;GO:0106262;GO:0106263;GO:0016746;GO:0030258;GO:0036151;GO:0036152;GO:0036150;GO:0008654;GO:0032330	PGEN_.00g298050
GO:0016021;GO:0005886;GO:0004997;GO:0007200	PGEN_.00g298070
GO:0005576;GO:0030246	PGEN_.00g298090
GO:0005576;GO:0005634;GO:0046872;GO:0004252;GO:1902075;GO:0007635;GO:0040002;GO:0090472;GO:0045887;GO:0031638	PGEN_.00g298100
GO:0005634;GO:0003677;GO:0016740;GO:0008270;GO:0016567	PGEN_.00g298110
GO:0005576;GO:0030246	PGEN_.00g298170
GO:0005737;GO:0005789;GO:0003847;GO:0047179;GO:0016042;GO:0043066	PGEN_.00g298180
GO:0005829;GO:0030688;GO:0005524;GO:0089720;GO:0046872;GO:0106310;GO:0004674;GO:0004712;GO:1990786;GO:0071359;GO:0098586;GO:0007059;GO:0051607;GO:0045087;GO:0030490;GO:0043124;GO:0039534;GO:0031333;GO:0045089;GO:0032728	PGEN_.00g298190
GO:0016324;GO:0009897;GO:0005615;GO:0005764;GO:0042470;GO:1904090;GO:0048471;GO:0005518;GO:0004197;GO:0004175;GO:0043394;GO:0097067;GO:0030574;GO:0046697;GO:0030855;GO:0010466;GO:0051603;GO:0006590;GO:0046718	PGEN_.00g298200
GO:0016324;GO:0009897;GO:0005615;GO:0005764;GO:0042470;GO:1904090;GO:0048471;GO:0005518;GO:0004197;GO:0004175;GO:0043394;GO:0097067;GO:0030574;GO:0046697;GO:0030855;GO:0010466;GO:0051603;GO:0006590;GO:0046718	PGEN_.00g298410
GO:0005829;GO:0030688;GO:0005524;GO:0089720;GO:0046872;GO:0106310;GO:0004674;GO:0004712;GO:1990786;GO:0071359;GO:0098586;GO:0007059;GO:0051607;GO:0045087;GO:0030490;GO:0043124;GO:0039534;GO:0031333;GO:0045089;GO:0032728	PGEN_.00g298420
GO:0005737;GO:0005789;GO:0003847;GO:0005543;GO:0047179;GO:0007596;GO:0016042;GO:0006629	PGEN_.00g298430
GO:0005576;GO:0030246	PGEN_.00g298440
GO:0005634;GO:0003677;GO:0016740;GO:0008270;GO:0016567	PGEN_.00g298500
GO:0005576;GO:0005634;GO:0046872;GO:0004252;GO:1902075;GO:0007635;GO:0040002;GO:0090472;GO:0045887;GO:0031638	PGEN_.00g298510
GO:0005576;GO:0030246	PGEN_.00g298520
GO:0005789;GO:0016021;GO:0016020;GO:0047184;GO:0106262;GO:0106263;GO:0016746;GO:0030258;GO:0036151;GO:0036152;GO:0036150;GO:0008654;GO:0032330	PGEN_.00g298550
GO:0005789;GO:0016021;GO:0016020;GO:0047184;GO:0106262;GO:0106263;GO:0016746;GO:0030258;GO:0036152;GO:0036150;GO:0008654;GO:0010975	PGEN_.00g298560
	PGEN_.00g298580
GO:0071013;GO:0005829;GO:0016607;GO:0071007;GO:0006397;GO:0008380	PGEN_.00g298590
GO:0005737;GO:0005794;GO:0005654;GO:0005634;GO:0140297;GO:0070577;GO:0035064;GO:0019904;GO:0003714;GO:0008270;GO:0030336	PGEN_.00g298600
GO:0005634;GO:0003677;GO:0000981;GO:0000976;GO:0008270;GO:0048738;GO:0045944;GO:0045893	PGEN_.00g298680
GO:0005634;GO:0003677;GO:0000981;GO:0000976;GO:0008270;GO:0048738;GO:0045944;GO:0045893	PGEN_.00g298710
GO:0005814;GO:0005509;GO:0000278	PGEN_.00g298750
GO:0005737;GO:0009898;GO:0005769;GO:0005783;GO:0005634;GO:0005819;GO:0004725;GO:0008138;GO:0007049;GO:0030335	PGEN_.00g298760
GO:0033181;GO:0000221;GO:0046961;GO:0008340;GO:0033227;GO:1902600	PGEN_.00g298820
GO:0016021;GO:0016020;GO:0009705;GO:0005886;GO:0015112;GO:0071249;GO:0048527;GO:0042128;GO:0015706;GO:0010167	PGEN_.00g298830
GO:0005737;GO:0005615;GO:0016020;GO:0005634;GO:0005509;GO:0003682;GO:0007155;GO:0008544;GO:0010467;GO:0003017;GO:0001945;GO:0036303;GO:0048014;GO:0120193	PGEN_.00g298840
GO:0005737;GO:0005615;GO:0005794;GO:0005524;GO:0005509;GO:0030145;GO:0016773;GO:0106310;GO:0004674;GO:0004712;GO:0046034;GO:0031214;GO:0097187;GO:0070166;GO:0071895;GO:0036179;GO:0030501;GO:0045669;GO:0006468;GO:0040036;GO:0051174;GO:0001501	PGEN_.00g298850
GO:0005887;GO:0005315;GO:0015293;GO:0035435	PGEN_.00g298870
GO:0031514;GO:0005509;GO:0019722	PGEN_.00g298900
GO:0070062;GO:0031012;GO:0005615	PGEN_.00g299000
